measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.1732,6613.97,795.5314,5489.9531,7889.1196,65.3262,50.5268,0.4994,2.1337,697.0206,338215.169
microtubule,2,3,1.6466,8671.319,2088.5208,6830.7129,15136.6196,32.3226,50.9807,0.4994,1.5889,683.1998,331508.878
microtubule,3,3,1.6742,8914.301,1478.0484,7698.9531,13893.5669,42.5823,28.7362,1.2711,1.0895,720.6934,349701.893
microtubule,1,2,2.1732,1229.6663,65.2562,1105.8454,1399.762,65.3262,50.5268,0.4994,2.1337,152.1214,73813.812
microtubule,2,2,1.6466,1600.6989,294.3571,1207.3238,2374.262,32.3226,50.9807,0.4994,1.5889,143.1593,69465.1648
microtubule,3,2,1.6742,3261.0585,292.0937,2880.4185,4141.3831,42.5823,28.7362,1.2711,1.0895,277.0569,134436.267
background,1,3,2.1732,715.0571,45.5094,622.3696,804.6196,64.963,50.3452,0.4994,2.1337,101.3302,49168.4352
background,2,3,1.6466,1661.9193,346.6801,1295.3467,2579.6196,31.9594,51.1623,0.4994,1.5889,148.7153,72161.0905
background,3,3,1.6742,3135.2561,1667.7544,2073.062,9942.2866,42.3099,28.8724,1.2711,1.0895,268.1167,130098.185
background,1,2,2.1732,522.0269,33.6073,447.6324,602.4009,64.963,50.3452,0.4994,2.1337,80.6617,39139.4785
background,2,2,1.6466,745.6273,64.7249,616.6269,934.4692,31.9594,51.1623,0.4994,1.5889,77.9579,37827.5173
background,3,2,1.6742,2485.5966,310.7094,2171.0899,3644.9287,42.3099,28.8724,1.2711,1.0895,216.3278,104968.714
