measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.6861,897.3442,246.4594,365.5478,1230.2343,27.9645,17.9318,0.5902,1.5889,92.0745,44677.2929
microtubule,2,3,2.0347,1195.9862,299.5734,662.5218,1840.5415,35.3188,42.1283,0.7717,1.8613,139.77,67820.5689
microtubule,3,3,2.1941,677.9344,167.5524,331.2927,1024.9594,26.2848,44.8521,1.9975,0.9079,96.571,46859.1111
microtubule,1,2,1.6861,168.8113,33.6333,104.5399,238.4679,27.9645,17.9318,0.5902,1.5889,33.1273,16074.3398
microtubule,2,2,2.0347,168.2853,33.9266,104.8278,234.4992,35.3188,42.1283,0.7717,1.8613,40.0516,19434.2146
microtubule,3,2,2.1941,156.908,30.1181,85.1357,242.1357,26.2848,44.8521,1.9975,0.9079,41.5147,20144.1736
background,1,3,1.6861,297.3554,158.4441,88.626,597.1945,28.4185,18.2496,0.5902,1.5889,45.0873,21877.7157
background,2,3,2.0347,196.8569,76.1368,47.5241,358.9748,35.9997,42.2191,0.7717,1.8613,45.0521,21860.6208
background,3,3,2.1941,175.5227,54.5319,62.0982,366.9593,26.6026,44.6706,1.9975,0.9079,45.8359,22240.9374
background,1,2,1.6861,182.3476,32.491,109.2776,256.8102,28.4185,18.2496,0.5902,1.5889,34.1873,16588.7173
background,2,2,2.0347,190.1036,33.9716,119.2977,269.1976,35.9997,42.2191,0.7717,1.8613,42.12,20437.8567
background,3,2,2.1941,160.4192,28.4049,89.2746,208.9552,26.6026,44.6706,1.9975,0.9079,41.8693,20316.2223
