measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.7094,3851.4021,327.7845,3302.6367,4526.1853,51.3439,32.9128,2.6784,0.4086,519.4393,252047.441
microtubule,2,3,1.9526,3435.095,209.2885,2954.3428,3963.4768,57.6995,38.542,1.5889,1.1349,336.9274,163487.202
microtubule,3,3,2.3698,1962.6933,172.6212,1610.249,2330.4768,49.6642,49.528,0.8171,2.2244,245.0189,118890.472
microtubule,1,2,2.7094,2189.4856,200.89,1731.7796,2732.7796,51.3439,32.9128,2.6784,0.4086,313.3671,152055.066
microtubule,2,2,1.9526,1898.0071,131.9847,1712.9294,2343.7796,57.6995,38.542,1.5889,1.1349,199.6044,96854.0117
microtubule,3,2,2.3698,1971.3824,105.3121,1757.3714,2242.7796,49.6642,49.528,0.8171,2.2244,248.4471,120553.946
background,1,3,2.7094,590.9187,68.4884,476.6034,717.1135,51.4347,32.595,2.6784,0.4086,109.5521,53157.9549
background,2,3,1.9526,600.8896,98.4586,455.6338,856.3749,57.8811,39.0413,1.5889,1.1349,79.9254,38782.1636
background,3,3,2.3698,438.5755,63.7503,318.7631,700.4768,49.301,49.2102,0.8171,2.2244,78.5447,38112.2307
background,1,2,2.7094,649.5617,65.6292,537.8196,791.1263,51.4347,32.595,2.6784,0.4086,119.7777,58119.706
background,2,2,1.9526,500.7963,46.6297,398.5472,608.7796,57.8811,39.0413,1.5889,1.1349,72.9072,35376.7353
background,3,2,2.3698,1411.646,77.0113,1226.0518,1579.3447,49.301,49.2102,0.8171,2.2244,187.309,90887.9214
