measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.5422,2227.6304,583.3842,1280.9195,3569.4481,30.6883,48.2569,1.0441,1.1349,182.1281,88373.965
microtubule,2,3,1.4822,3436.6125,718.8509,1947.4781,4669.1478,30.2797,46.3956,1.3165,0.681,261.6377,126954.386
microtubule,3,3,1.8396,1125.7968,636.5605,151.4012,2518.66,22.9708,50.7083,1.7705,0.4994,123.1824,59771.7461
microtubule,1,2,1.5422,-17.2802,21.7852,-96.3244,16.1393,30.6883,48.2569,1.0441,1.1349,17.2424,8366.5484
microtubule,2,2,1.4822,14.435,21.8408,-25.688,74.4442,30.2797,46.3956,1.3165,0.681,18.9721,9205.8182
microtubule,3,2,1.8396,-29.3418,16.0304,-65.5201,15.6506,22.9708,50.7083,1.7705,0.4994,19.6469,9533.2707
background,1,3,1.5422,125.3239,49.1406,61.41,280.1444,30.3251,48.2115,1.0441,1.1349,30.4871,14793.2371
background,2,3,1.4822,294.0991,47.8219,234.3026,398.91,30.1435,46.1687,1.3165,0.681,41.4421,20108.9291
background,3,3,1.8396,45.6112,40.529,-20.9037,141.6747,22.88,50.3906,1.7705,0.4994,29.6848,14403.9505
background,1,2,1.5422,-7.9651,22.3687,-57.8365,41.2041,30.3251,48.2115,1.0441,1.1349,17.9144,8692.5769
background,2,2,1.4822,16.023,17.3858,-17.8568,44.7755,30.1435,46.1687,1.3165,0.681,19.0834,9259.8132
background,3,2,1.8396,-23.7132,19.7762,-71.1497,12.6839,22.88,50.3906,1.7705,0.4994,20.1341,9769.6695
