measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.2539,6247.0293,265.7027,5743.9316,6894.9316,42.6277,14.5724,1.8613,1.2711,688.6572,334156.982
microtubule,2,3,2.2424,12349.3422,2130.5466,5557.9316,16077.9316,57.4271,52.2064,0.8171,2.0883,1303.9606,632720.53
microtubule,3,3,2.4972,9345.9739,576.0224,8305.0771,10650.1318,38.6328,32.6858,0.0454,2.4968,1113.8194,540458.366
microtubule,1,2,2.2539,3645.6882,220.5538,3056.0471,4042.2327,42.6277,14.5724,1.8613,1.2711,411.5802,199710.994
microtubule,2,2,2.2424,6935.3531,1469.5399,2456.7864,8559.2571,57.4271,52.2064,0.8171,2.0883,742.4901,360278.336
microtubule,3,2,2.4972,5293.0131,316.0371,4597.7864,6195.6048,38.6328,32.6858,0.0454,2.4968,642.0477,311540.693
background,1,3,2.2539,1262.2832,163.6865,918.882,1612.4316,42.7185,15.0264,1.8613,1.2711,164.7362,79934.9293
background,2,3,2.2424,758.5577,102.9079,478.9316,1020.9316,58.0172,52.2518,0.8171,2.0883,109.6002,53181.306
background,3,3,2.4972,1160.5069,173.3612,943.968,1763.0224,38.2242,32.6858,0.0454,2.4968,169.1409,82072.218
background,1,2,2.2539,888.1407,71.4664,708.2912,1023.6936,42.7185,15.0264,1.8613,1.2711,121.7487,59076.0718
background,2,2,2.2424,880.9968,274.5466,492.711,1444.7864,58.0172,52.2518,0.8171,2.0883,118.6253,57560.5215
background,3,2,2.4972,1625.2218,123.2149,1406.1864,2119.041,38.2242,32.6858,0.0454,2.4968,218.7508,106144.382
