measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.3094,2024.0587,705.105,708.1633,3543.7364,27.5105,28.3277,1.0895,0.7264,141.4787,68649.6677
microtubule,2,3,1.6852,1464.7225,792.9289,230.342,3202.7364,26.875,35.682,1.4981,0.7717,135.4028,65701.4708
microtubule,3,3,1.1166,1679.6403,1031.903,865.0084,4532.7364,25.7854,36.8169,0.4994,0.9987,104.1599,50541.5027
microtubule,1,2,1.3094,375.9003,34.0279,295.6843,442.1112,27.5105,28.3277,1.0895,0.7264,42.491,20617.9036
microtubule,2,2,1.6852,415.9877,46.953,295.4469,544.6368,26.875,35.682,1.4981,0.7717,56.9613,27639.3351
microtubule,3,2,1.1166,327.0225,37.0467,241.9648,397.6768,25.7854,36.8169,0.4994,0.9987,34.2065,16598.0289
background,1,3,1.3094,323.369,123.2994,181.7269,738.7364,27.1927,28.6001,1.0895,0.7264,36.3312,17628.9773
background,2,3,1.6852,264.9435,90.1567,143.848,522.6992,26.6934,36.0451,1.4981,0.7717,41.444,20109.8706
background,3,3,1.1166,181.9593,85.5663,101.1836,492.7364,26.2394,36.6807,0.4994,0.9987,23.9099,11601.7944
background,1,2,1.3094,363.8067,60.9313,247.9531,501.0696,27.1927,28.6001,1.0895,0.7264,41.7433,20255.0974
background,2,2,1.6852,445.7978,51.0884,375.8868,592.6021,26.6934,36.0451,1.4981,0.7717,59.2959,28772.1186
background,3,2,1.1166,369.8146,38.1723,296.2632,437.636,26.2394,36.6807,0.4994,0.9987,36.4995,17710.6223
