measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.2263,1174.1679,216.3671,703.5087,1577.2638,28.3277,21.155,2.2244,0.09079,149.1536,72373.7756
microtubule,2,3,2.5325,931.6418,342.6249,404.6835,1499.2638,36.2721,17.2962,2.4514,0.6356,141.5455,68682.1162
microtubule,3,3,1.2848,2404.4851,354.0914,1640.6924,3024.9424,23.561,32.9128,1.0895,0.681,160.0396,77655.9895
microtubule,1,2,2.2263,399.5712,40.9064,302.572,494.8373,28.3277,21.155,2.2244,0.09079,64.4024,31249.9591
microtubule,2,2,2.5325,198.3157,26.387,134.822,271.1434,36.2721,17.2962,2.4514,0.6356,49.7772,24153.3929
microtubule,3,2,1.2848,697.7784,140.6982,512.572,967.572,23.561,32.9128,1.0895,0.681,55.1759,26772.9847
background,1,3,2.2263,250.2085,45.6723,154.3251,354.1924,28.3277,21.5181,2.2244,0.09079,53.9452,26175.8059
background,2,3,2.5325,257.7771,68.0756,140.6924,414.6924,36.2267,17.614,2.4514,0.6356,62.3866,30271.8303
background,3,3,1.2848,428.5717,81.8656,337.6924,634.7893,23.7426,33.1851,1.0895,0.681,41.9482,20354.4999
background,1,2,2.2263,415.9736,34.8564,335.072,487.3883,28.3277,21.5181,2.2244,0.09079,66.0926,32070.0816
background,2,2,2.5325,205.8608,31.1535,150.8309,269.6077,36.2267,17.614,2.4514,0.6356,50.6636,24583.4643
background,3,2,1.2848,346.176,137.2497,168.6944,582.9598,23.7426,33.1851,1.0895,0.681,34.1622,16576.5153
