measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.0246,2589.1886,469.229,1517.0708,4146.7596,49.1195,50.1636,0.681,1.9067,279.9864,135857.734
microtubule,2,3,1.9902,1661.9382,296.6723,1208.5943,2188.1873,43.2633,49.1195,1.4073,1.4073,187.9069,91178.0387
microtubule,3,3,2.3436,2904.5608,653.2659,1836.2005,4218.869,34.0023,12.3026,2.3152,0.3632,357.04,173246.465
microtubule,1,2,2.0246,698.6469,102.4775,435.1478,854.4144,49.1195,50.1636,0.681,1.9067,84.0805,40798.3777
microtubule,2,2,1.9902,452.7494,123.0579,261.1223,643.8496,43.2633,49.1195,1.4073,1.4073,59.4483,28846.0724
microtubule,3,2,2.3436,1043.8344,157.494,695.7256,1329.6161,34.0023,12.3026,2.3152,0.3632,134.5791,65301.7659
background,1,3,2.0246,557.7077,241.2571,317.2596,1251.5708,48.4839,50.0274,0.681,1.9067,87.4011,42409.6113
background,2,3,1.9902,205.8692,30.9216,138.4559,278.5142,43.4902,48.3477,1.4073,1.4073,52.8717,25654.9329
background,3,3,2.3436,816.7313,191.4813,541.3573,1313.2448,33.8661,12.121,2.3152,0.3632,128.9935,62591.4988
background,1,2,2.0246,375.901,99.036,220.0478,582.0811,48.4839,50.0274,0.681,1.9067,53.4841,25952.0667
background,2,2,1.9902,200.5286,71.3227,66.0479,320.6677,43.4902,48.3477,1.4073,1.4073,36.0574,17496.1338
background,3,2,2.3436,591.0857,61.74,459.7256,706.7996,33.8661,12.121,2.3152,0.3632,85.1269,41306.0844
