measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.4787,4329.3879,380.7204,3628.389,4889.1475,62.3754,35.3642,1.4073,0.454,326.7468,158547.301
microtubule,2,3,1.4449,2814.1226,504.9929,2053.6558,3784.2222,47.3944,48.4385,1.0441,0.9987,214.0849,103880.391
microtubule,3,3,1.5621,3580.1207,560.1976,2592.5643,4678.2217,25.967,47.6668,1.2711,0.9079,282.3118,136986.104
microtubule,1,2,1.4787,1173.9699,132.6616,980.8315,1468.3632,62.3754,35.3642,1.4073,0.454,97.7199,47416.6262
microtubule,2,2,1.4449,739.3493,76.139,586.4882,907.4667,47.3944,48.4385,1.0441,0.9987,65.2877,31679.541
microtubule,3,2,1.5621,1316.9166,146.362,865.3632,1554.4255,25.967,47.6668,1.2711,0.9079,110.9049,53814.3705
background,1,3,1.4787,315.1312,28.8901,261.951,406.9891,62.0576,35.7728,1.4073,0.454,45.4683,22062.574
background,2,3,1.4449,392.9609,42.9458,320.6617,514.232,47.349,48.0753,1.0441,0.9987,49.4241,23982.0547
background,3,3,1.5621,1035.4739,138.3501,803.322,1293.232,25.967,47.2582,1.2711,0.9079,98.7645,47923.4673
background,1,2,1.4787,252.5368,42.6332,168.0032,350.8632,62.0576,35.7728,1.4073,0.454,33.1552,16087.904
background,2,2,1.4449,296.3886,38.5398,218.3632,371.5507,47.349,48.0753,1.0441,0.9987,35.1624,17061.8398
background,3,2,1.5621,634.5352,47.6828,546.5674,709.7092,25.967,47.2582,1.2711,0.9079,61.6842,29931.0209
