measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.1247,384.6364,144.354,167.6217,658.2006,43.3087,20.474,1.6343,2.6784,95.2789,46232.1447
microtubule,2,3,2.1081,315.6117,83.8632,150.5084,543.2173,39.0413,19.9746,1.3165,1.6343,57.2871,27797.4202
microtubule,3,3,2.6879,510.5901,169.2771,289.8422,939.1488,28.1461,29.962,0.3632,2.6784,97.2421,47184.7723
microtubule,1,2,3.1247,25.2626,15.3844,-9.7146,51.665,43.3087,20.474,1.6343,2.6784,27.8943,13535.13
microtubule,2,2,2.1081,36.2152,21.491,-6.1899,100.109,39.0413,19.9746,1.3165,1.6343,19.7899,9602.6456
microtubule,3,2,2.6879,79.6916,20.1283,25.8964,128.7176,28.1461,29.962,0.3632,2.6784,30.6397,14867.2803
background,1,3,3.1247,78.1405,35.9598,6.0094,174.7605,43.1271,21.0642,1.6343,2.6784,51.0633,24777.4288
background,2,3,2.1081,115.4148,34.1009,31.5093,180.4563,39.4499,19.6115,1.3165,1.6343,37.8958,18388.1657
background,3,3,2.6879,267.7453,92.4934,93.69,457.6317,28.6001,30.2343,0.3632,2.6784,67.2137,32614.0889
background,1,2,3.1247,24.1048,21.1003,-31.7253,81.9036,43.1271,21.0642,1.6343,2.6784,27.7272,13454.0843
background,2,2,2.1081,30.9176,19.4908,-8.7236,73.4842,39.4499,19.6115,1.3165,1.6343,19.2768,9353.6583
background,3,2,2.6879,73.6336,19.5682,25.1933,119.8042,28.6001,30.2343,0.3632,2.6784,29.8906,14503.8015
