measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.6742,1577.2294,424.1488,753.4349,2324.65,60.4233,30.6883,0.3632,1.6343,157.034,76197.5626
microtubule,2,3,2.0704,1387.8993,206.2139,935.2135,1752.3939,79.6716,46.668,1.9975,0.5448,175.8875,85345.8367
microtubule,3,3,1.4118,2619.3042,887.8332,1576.8524,4794.3634,62.7385,34.6832,0.7264,1.2257,200.962,97512.7629
microtubule,1,2,1.6742,69.2383,26.527,9.9599,121.4032,60.4233,30.6883,0.3632,1.6343,21.4818,10423.5945
microtubule,2,2,2.0704,94.7805,27.6021,49.1934,183.7631,79.6716,46.668,1.9975,0.5448,29.0436,14092.8223
microtubule,3,2,1.4118,109.4593,36.7822,44.5732,185.4081,62.7385,34.6832,0.7264,1.2257,20.7424,10064.8345
background,1,3,1.6742,271.3064,133.0775,153.9345,738.3638,60.968,30.7337,0.3632,1.6343,54.7627,26572.4871
background,2,3,2.0704,195.1468,54.1319,99.9491,287.0739,80.2617,46.0325,1.9975,0.5448,60.3559,29286.4695
background,3,3,1.4118,521.1912,78.4034,382.0756,692.5164,62.33,35.1826,0.7264,1.2257,62.5954,30373.1456
background,1,2,1.6742,19.7731,19.3217,-28.5803,58.9332,60.968,30.7337,0.3632,1.6343,17.608,8543.9165
background,2,2,2.0704,22.9056,21.0114,-14.0221,90.1695,80.2617,46.0325,1.9975,0.5448,22.0817,10714.7007
background,3,2,1.4118,66.3251,20.7533,33.9953,106.7822,62.33,35.1826,0.7264,1.2257,17.8978,8684.5398
