measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.8139,1951.6917,476.2114,894.9456,2695.22,44.3074,45.1245,0.7717,1.6343,189.8412,92116.5919
microtubule,2,3,1.7647,618.4689,190.3378,333.7917,1054.9456,31.3239,41.6744,0.9079,1.4981,75.3064,36540.9305
microtubule,3,3,2.0121,718.4554,257.7901,335.9153,1470.0668,31.9594,43.7626,1.9975,0.227,93.9925,45607.9397
microtubule,1,2,1.8139,1412.2126,170.9832,1035.8872,1690.1228,44.3074,45.1245,0.7717,1.6343,145.3408,70523.6801
microtubule,2,2,1.7647,1168.1207,75.6366,1040.5488,1306.1353,31.3239,41.6744,0.9079,1.4981,121.6741,59039.9158
microtubule,3,2,2.0121,1131.7758,157.4993,865.9006,1547.6783,31.9594,43.7626,1.9975,0.227,133.5128,64784.3842
background,1,3,1.8139,208.6696,33.1404,147.4489,335.5011,43.8534,45.3061,0.7717,1.6343,42.5627,20652.6821
background,2,3,1.7647,98.8416,32.7103,38.2789,165.9443,30.9607,42.1737,0.9079,1.4981,32.4709,15755.8398
background,3,3,2.0121,173.083,59.4606,77.0365,365.6123,31.8232,44.3074,1.9975,0.227,43.4149,21066.1818
background,1,2,1.8139,1382.9835,83.4459,1242.2861,1558.595,43.8534,45.3061,0.7717,1.6343,142.871,69325.2869
background,2,2,1.7647,1074.9778,72.9493,929.4562,1202.5948,30.9607,42.1737,0.9079,1.4981,113.9959,55314.2006
background,3,2,2.0121,866.6669,195.8938,486.3046,1267.7592,31.8232,44.3074,1.9975,0.227,108.9267,52854.485
