measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.8718,1036.3322,286.5109,489.3486,1720.699,31.8686,48.7563,1.4527,1.1803,114.0985,55364.0043
microtubule,2,3,1.695,2504.4523,847.3641,783.1416,4320.8062,26.2394,40.4032,1.5889,0.5902,218.2055,105879.807
microtubule,3,3,1.2088,1477.9316,226.492,1133.9564,1960.1416,34.4563,43.1271,0.9987,0.681,101.548,49274.1193
microtubule,1,2,1.8718,67.2489,23.0387,26.0955,114.8647,31.8686,48.7563,1.4527,1.1803,23.6302,11466.0721
microtubule,2,2,1.695,81.6971,26.1047,22.2487,122.0595,26.2394,40.4032,1.5889,0.5902,22.5112,10923.0958
microtubule,3,2,1.2088,89.8774,31.7902,8.1361,146.2472,34.4563,43.1271,0.9987,0.681,17.0592,8277.6461
background,1,3,1.8718,53.8824,49.4523,-21.8697,195.4468,31.3239,48.3023,1.4527,1.1803,29.0607,14101.1131
background,2,3,1.695,469.3675,149.873,221.4794,737.4944,26.3302,40.8118,1.5889,0.5902,58.8311,28546.5842
background,3,3,1.2088,185.395,129.433,30.6416,426.8741,34.547,43.808,0.9987,0.681,26.9627,13083.0946
background,1,2,1.8718,73.6841,26.8141,14.7291,139.9039,31.3239,48.3023,1.4527,1.1803,24.1872,11736.3509
background,2,2,1.695,77.4865,32.4628,7.3681,136.3771,26.3302,40.8118,1.5889,0.5902,22.1814,10763.0949
background,3,2,1.2088,76.1806,28.1898,11.0435,138.7657,34.547,43.808,0.9987,0.681,16.2689,7894.1358
