measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.7184,2085.3405,569.9414,1144.0513,3418.158,50.9807,20.247,0.5448,2.6784,295.4846,143377.947
microtubule,2,3,1.9379,7779.7573,944.0599,5727.9415,9378.8297,27.0112,21.5635,0.0454,1.9521,729.4987,353974.497
microtubule,3,3,2.8138,3301.2343,1012.4425,1287.6745,4719.0728,24.3327,28.2369,0.9079,2.6784,463.0387,224680.172
microtubule,1,2,2.7184,610.9662,110.1542,342.0708,793.2485,50.9807,20.247,0.5448,2.6784,103.9716,50450.1113
microtubule,2,2,1.9379,2417.3469,351.9806,1637.5818,3035.2433,27.0112,21.5635,0.0454,1.9521,238.7961,115870.994
microtubule,3,2,2.8138,627.7299,188.3395,313.5593,945.3777,24.3327,28.2369,0.9079,2.6784,109.557,53160.3237
background,1,3,2.7184,842.6964,215.7651,527.9194,1264.0705,51.2077,20.474,0.5448,2.6784,139.2673,67576.6548
background,2,3,1.9379,853.7282,234.5613,594.9646,1312.7169,27.5105,21.6089,0.0454,1.9521,101.4555,49229.2159
background,3,3,2.8138,730.9811,253.0303,431.0907,1240.1361,24.6051,28.3277,0.9079,2.6784,129.3289,62754.2163
background,1,2,2.7184,331.0589,44.3536,215.1834,412.9522,51.2077,20.474,0.5448,2.6784,68.7834,33375.7631
background,2,2,1.9379,488.8894,50.0239,403.4854,595.0263,27.5105,21.6089,0.0454,1.9521,63.9261,31018.8656
background,3,2,2.8138,274.0109,63.8128,176.4924,499.9285,24.6051,28.3277,0.9079,2.6784,63.6318,30876.032
