measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.971,1168.3394,285.5061,673.7686,1716.3267,35.5458,19.7931,1.9521,0.2724,132.6767,64378.6975
microtubule,2,3,2.4774,1994.3255,572.8692,1036.3128,3312.6459,51.2077,57.5179,2.406,0.5902,264.1877,128191.742
microtubule,3,3,2.4886,1369.4575,377.0935,722.3756,2008.559,42.1737,19.9746,2.406,0.6356,192.0722,93199.1369
microtubule,1,2,1.971,-109.9804,54.0292,-212.7939,20.5783,35.5458,19.7931,1.9521,0.2724,59.1267,28690.0233
microtubule,2,2,2.4774,234.52,169.045,-9.7702,605.3326,51.2077,57.5179,2.406,0.5902,115.0107,55806.6009
microtubule,3,2,2.4886,18.6454,57.1995,-71.6628,158.0067,42.1737,19.9746,2.406,0.6356,90.0967,43717.6236
background,1,3,1.971,124.9026,31.4805,51.3616,205.1872,35.8636,20.2924,1.9521,0.2724,38.0592,18467.4767
background,2,3,2.4774,417.6821,135.2916,221.1872,714.1784,50.8445,58.0172,2.406,0.5902,82.2285,39899.7117
background,3,3,2.4886,445.5706,169.7208,237.4484,911.19,41.8106,20.247,2.406,0.6356,85.4471,41461.4708
background,1,2,1.971,-50.333,53.612,-133.0264,69.5318,35.8636,20.2924,1.9521,0.2724,64.5354,31314.5116
background,2,2,2.4774,207.9128,138.083,-65.39,419.0577,50.8445,58.0172,2.406,0.5902,111.9399,54316.5927
background,3,2,2.4886,34.0311,76.0943,-99.8274,218.0232,41.8106,20.247,2.406,0.6356,91.8724,44579.2192
