measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.7333,1919.4347,743.4897,919.712,3510.3787,21.9267,17.8864,1.8159,2.0429,285.2094,138392.083
microtubule,2,3,2.103,1598.0263,417.4236,979.5948,2376.7479,27.2835,33.9569,2.0429,0.4994,188.6194,91523.77
microtubule,3,3,1.8662,1578.4825,419.5337,825.1278,2411.1485,51.7071,15.7981,1.4073,1.2257,166.8619,80966.361
microtubule,1,2,2.7333,362.3869,100.7215,185.9812,604.7312,21.9267,17.8864,1.8159,2.0429,74.4106,36106.25
microtubule,2,2,2.103,260.6165,65.6997,173.0743,517.4812,27.2835,33.9569,2.0429,0.4994,47.4752,23036.3587
microtubule,3,2,1.8662,445.2535,78.3383,301.4812,616.2551,51.7071,15.7981,1.4073,1.2257,58.4062,28340.4349
background,1,3,2.7333,287.1929,145.979,76.5453,701.462,21.4273,18.2496,1.8159,2.0429,80.0143,38825.3333
background,2,3,2.103,442.9528,345.5475,187.6227,1808.712,27.2381,33.5483,2.0429,0.4994,76.7375,37235.3167
background,3,3,1.8662,409.947,177.4432,188.8986,898.6499,51.7979,16.2521,1.4073,1.2257,65.7171,31887.8707
background,1,2,2.7333,227.0686,38.9775,148.3145,328.2312,21.4273,18.2496,1.8159,2.0429,57.3993,27851.8333
background,2,2,2.103,259.1304,36.619,192.2151,344.9812,27.2381,33.5483,2.0429,0.4994,47.3312,22966.5127
background,3,2,1.8662,305.6643,35.9903,230.997,385.2089,51.7979,16.2521,1.4073,1.2257,46.3238,22477.6888
