measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.0121,1930.1521,596.2935,713.1394,2906.1101,64.282,46.2594,0.7264,1.8613,209.5109,101660.945
microtubule,2,3,1.6388,2505.8308,708.4148,1766.6867,4660.02,61.7398,41.8559,0.1362,1.6343,216.1615,104888
microtubule,3,3,2.8216,2633.5109,522.8969,1856.8281,4198.1943,53.8407,57.1547,1.0895,2.5876,384.6362,186636.925
microtubule,1,2,2.0121,142.28,26.2121,74.4245,210.9452,64.282,46.2594,0.7264,1.8613,33.8948,16446.7603
microtubule,2,2,1.6388,246.37,52.4027,164.4631,376.0927,61.7398,41.8559,0.1362,1.6343,35.8062,17374.2222
microtubule,3,2,2.8216,592.1306,92.2739,391.7809,768.4631,53.8407,57.1547,1.0895,2.5876,105.8592,51366.0538
background,1,3,2.0121,210.4491,59.2078,120.0503,476.02,64.8722,46.441,0.7264,1.8613,50.0264,24274.3115
background,2,3,1.6388,417.0801,112.5839,243.9089,842.02,62.1484,41.7652,0.1362,1.6343,56.889,27604.2222
background,3,3,2.8216,479.1353,130.4407,317.02,892.5683,54.5217,57.0639,1.0895,2.5876,104.922,50911.2611
background,1,2,2.0121,121.2631,20.6799,78.2785,172.1628,64.8722,46.441,0.7264,1.8613,31.9457,15501.0028
background,2,2,1.6388,212.4991,45.9395,122.7964,307.7223,62.1484,41.7652,0.1362,1.6343,33.2234,16120.9999
background,3,2,2.8216,556.8919,84.5743,372.7964,705.7964,54.5217,57.0639,1.0895,2.5876,101.284,49146.0173
