measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.3505,4938.2351,1647.7887,2918.0959,7539.0128,62.8293,31.1877,1.3165,1.9521,568.7747,275986.431
microtubule,2,3,1.7142,4173.778,575.1779,3053.8388,5313.5231,58.1988,26.3302,1.2711,1.1349,357.0896,173270.526
microtubule,3,3,2.3884,3234.2963,1103.5757,1441.5589,5585.9093,67.0058,43.8988,2.3606,0.3632,389.8792,189181.023
microtubule,1,2,2.3505,168.8519,32.3246,100.9416,240.9258,62.8293,31.1877,1.3165,1.9521,39.3618,19099.4964
microtubule,2,2,1.7142,255.7711,79.4832,134.3261,383.7881,58.1988,26.3302,1.2711,1.1349,35.9504,17444.1987
microtubule,3,2,2.3884,112.2883,23.0374,63.0739,174.7325,67.0058,43.8988,2.3606,0.3632,33.8096,16405.4297
background,1,3,2.3505,560.0852,186.6509,297.1511,1272.7218,62.4661,31.5509,1.3165,1.9521,90.5643,43944.4839
background,2,3,1.7142,937.4298,344.1821,544.9791,1801.4176,58.1534,25.967,1.2711,1.1349,96.9704,47052.9472
background,3,3,2.3884,474.8332,223.8262,81.6107,1076.8816,67.5506,44.3074,2.3606,0.3632,82.7856,40170.0161
background,1,2,2.3505,160.9756,30.5894,111.3953,254.7167,62.4661,31.5509,1.3165,1.9521,38.5015,18682.0533
background,2,2,1.7142,211.2136,54.4295,110.1507,320.484,58.1534,25.967,1.2711,1.1349,32.3691,15706.4561
background,3,2,2.3884,104.2128,22.596,49.2363,153.9454,67.5506,44.3074,2.3606,0.3632,32.9109,15969.3535
