measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.5198,1432.8071,763.832,464.846,2773.6894,37.5886,20.247,2.3152,1.0441,212.2623,102996.009
microtubule,2,3,1.5562,1053.8753,350.8191,420.4894,2107.8596,44.262,14.4816,0.3632,1.4981,103.0039,49980.5493
microtubule,3,3,2.0898,978.1285,352.3575,478.3041,1947.8711,31.5962,23.2432,2.0429,0.3632,130.9826,63556.6387
microtubule,1,2,2.5198,63.1008,24.6136,-9.0042,118.2929,37.5886,20.247,2.3152,1.0441,30.1912,14649.6837
microtubule,2,2,1.5562,45.5642,16.7698,12.203,88.1857,44.262,14.4816,0.3632,1.4981,17.2735,8381.6401
microtubule,3,2,2.0898,87.8564,23.8396,43.0062,134.5811,31.5962,23.2432,2.0429,0.3632,27.2924,13243.0766
background,1,3,2.5198,243.6063,49.3535,131.8596,343.2088,37.9064,20.6102,2.3152,1.0441,72.5668,35211.5602
background,2,3,1.5562,98.7753,37.0007,29.3041,169.9707,44.7614,14.7086,0.3632,1.4981,34.1118,16552.0496
background,3,3,2.0898,217.4494,77.2972,119.7132,465.5055,31.7324,23.788,2.0429,0.3632,57.3022,27804.7209
background,1,2,2.5198,66.0087,22.6372,14.5945,120.76,37.9064,20.6102,2.3152,1.0441,30.5328,14815.4354
background,2,2,1.5562,57.65,24.5574,11.8108,124.3968,44.7614,14.7086,0.3632,1.4981,18.1453,8804.6435
background,3,2,2.0898,91.4754,18.5527,59.7658,138.2829,31.7324,23.788,2.0429,0.3632,27.6429,13413.1721
