measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.1161,1498.2194,551.7807,633.3985,2282.1468,36.0905,36.6353,0.227,1.0895,94.0194,45620.9894
microtubule,2,3,1.8793,2724.8271,877.5208,971.566,4298.1759,28.8724,37.4071,1.8159,0.4994,258.0488,125212.967
microtubule,3,3,1.892,1193.5379,291.2506,676.7141,1847.8993,49.3464,39.9493,1.8613,0.227,128.4933,62348.7925
microtubule,1,2,1.1161,2158.1753,488.8057,1279.7962,2781.4403,36.0905,36.6353,0.227,1.0895,141.1754,68502.5258
microtubule,2,2,1.8793,3590.7705,451.7694,2620.1295,4285.1986,28.8724,37.4071,1.8159,0.4994,352.0537,170826.924
microtubule,3,2,1.892,1061.3561,110.5429,894.0179,1318.9525,49.3464,39.9493,1.8613,0.227,136.2847,66129.4106
background,1,3,1.1161,256.9237,40.5514,184.0513,356.2337,36.6353,36.6353,0.227,1.0895,27.5072,13347.3002
background,2,3,1.8793,740.1906,329.1613,394.125,1778.8159,29.0086,37.0439,1.8159,0.4994,86.2648,41858.2332
background,3,3,1.892,208.4236,70.3656,118.8313,405.6096,48.8925,40.494,1.8613,0.227,41.1947,19988.8769
background,1,2,1.1161,1860.9599,251.1754,1269.1294,2178.442,36.6353,36.6353,0.227,1.0895,125.2498,60774.9236
background,2,2,1.8793,3414.28,450.8782,2609.4379,4192.4628,29.0086,37.0439,1.8159,0.4994,336.7772,163414.324
background,3,2,1.892,731.7008,105.9759,542.2653,946.3811,48.8925,40.494,1.8613,0.227,107.0714,51954.2319
