measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.6668,2391.536,747.5002,1224.552,3826.4695,46.1233,17.9318,0.8171,1.4527,209.5654,101687.393
microtubule,2,3,1.8969,1573.8352,468.6971,896.552,2783.6694,46.8496,16.2975,1.7705,0.681,164.677,79906.1788
microtubule,3,3,1.2333,2126.4329,666.3355,1225.6631,3776.1077,26.6026,29.281,1.2257,0.1362,139.119,67504.6661
microtubule,1,2,1.6668,250.2921,103.3812,66.613,434.4231,46.1233,17.9318,0.8171,1.4527,37.3897,18142.6165
microtubule,2,2,1.8969,51.7507,22.3445,5.8191,100.0181,46.8496,16.2975,1.7705,0.681,24.7151,11992.5255
microtubule,3,2,1.2333,575.6326,129.82,369.8548,793.8548,26.6026,29.281,1.2257,0.1362,46.324,22477.7777
background,1,3,1.6668,312.0133,166.1197,87.5805,983.552,45.7147,17.6594,0.8171,1.4527,46.7109,22665.5288
background,2,3,1.8969,133.3848,48.5659,55.2255,274.0418,46.668,16.8423,1.7705,0.681,37.0274,17966.8113
background,3,3,1.2333,782.3328,289.6084,441.552,1358.552,26.6934,29.0086,1.2257,0.1362,61.5582,29869.8612
background,1,2,1.6668,105.0855,46.6717,19.9293,225.8548,45.7147,17.6594,0.8171,1.4527,26.0181,12624.7656
background,2,2,1.8969,34.0042,17.7076,0.7323,73.5997,46.668,16.8423,1.7705,0.681,23.1425,11229.4234
background,3,2,1.2333,305.1167,76.685,177.9103,421.827,26.6934,29.0086,1.2257,0.1362,30.714,14903.3334
