measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.2526,2129.43,1046.851,663.287,4763.94,52.7966,46.6226,1.9521,1.1349,248.4263,120543.864
microtubule,2,3,1.9707,1969.5105,339.1829,1070.4914,2829.1954,14.4816,33.3213,1.9521,0.3632,199.8273,96962.1724
microtubule,3,3,1.598,2594.0575,845.5671,1272.9137,4434.4161,45.0791,48.5293,1.2711,0.9533,209.8313,101816.377
microtubule,1,2,2.2526,634.4339,71.5972,458.3596,750.0428,52.7966,46.6226,1.9521,1.1349,94.1436,45681.2642
microtubule,2,2,1.9707,1037.0528,95.2854,819.2071,1195.7974,14.4816,33.3213,1.9521,0.3632,117.7309,57126.522
microtubule,3,2,1.598,501.7188,74.8767,396.6726,679.479,45.0791,48.5293,1.2711,0.9533,56.6079,27467.8565
background,1,3,2.2526,302.3531,132.1831,135.5795,814.6936,52.4788,47.1674,1.9521,1.1349,56.3917,27362.9417
background,2,3,1.9707,471.1704,267.7864,202.1756,1010.7053,14.1638,33.8661,1.9521,0.3632,63.9598,31035.2043
background,3,3,1.598,361.373,95.6083,209.4667,557.5429,45.6239,48.3931,1.2711,0.9533,44.1847,21439.7359
background,1,2,2.2526,582.6815,71.2371,447.0318,716.7228,52.4788,47.1674,1.9521,1.1349,88.7041,43041.8935
background,2,2,1.9707,973.0913,87.1877,827.225,1163.0565,14.1638,33.8661,1.9521,0.3632,111.9309,54312.2155
background,3,2,1.598,529.0178,67.2409,385.2225,657.3742,45.6239,48.3931,1.2711,0.9533,58.6333,28450.6209
