 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,5333.663,623.549,4012,7826,10563.346,5125650.000
2,1.981,6049.288,453.494,4951,7232,11980.645,5813366.000
3,1.981,5834.724,370.355,5004,7432,11555.700,5607170.000
4,1.981,6378.593,296.682,5511,7327,12632.835,6129828.000
5,1.981,8424.861,823.398,6250,10842,16685.478,8096291.000
6,1.981,8587.967,722.006,6496,9880,17008.511,8253036.000
7,1.981,3380.667,499.922,2351,5207,6695.428,3248821.000
8,1.981,3853.667,452.679,2696,4756,7632.207,3703374.000
9,1.981,2958.008,497.984,2033,4951,5858.350,2842646.000
10,1.981,3585.565,400.047,2617,4617,7101.229,3445728.000
11,1.981,3813.179,385.986,3107,5230,7552.020,3664465.000
12,1.981,4028.454,354.576,3111,4987,7978.373,3871344.000
13,1.981,480.921,46.017,283,616,952.466,462165.000
14,1.981,494.579,43.821,365,630,979.515,475290.000
