Original_Name	Blinded_Name
CLTA-FKBP-GFP_GTSE1-mCherry_12345_090.tif	blind_0047
CLTA-FKBP-GFP_GTSE1-mCherry_12345_092.tif	blind_0046
CLTA-FKBP-GFP_GTSE1-mCherry_12345_093.tif	blind_0014
CLTA-FKBP-GFP_GTSE1-mCherry_12345_094.tif	blind_0037
CLTA-FKBP-GFP_GTSE1-mCherry_12345_095.tif	blind_0001
CLTA-FKBP-GFP_GTSE1-mCherry_12345_096.tif	blind_0069
CLTA-FKBP-GFP_GTSE1-mCherry_12345_097.tif	blind_0026
CLTA-FKBP-GFP_GTSE1-mCherry_12345_098.tif	blind_0036
CLTA-FKBP-GFP_GTSE1-mCherry_12345_099.tif	blind_0035
CLTA-FKBP-GFP_GTSE1-mCherry_123_056.tif	blind_0059
CLTA-FKBP-GFP_GTSE1-mCherry_123_057.tif	blind_0020
CLTA-FKBP-GFP_GTSE1-mCherry_123_058.tif	blind_0040
CLTA-FKBP-GFP_GTSE1-mCherry_123_060.tif	blind_0033
CLTA-FKBP-GFP_GTSE1-mCherry_123_061.tif	blind_0060
CLTA-FKBP-GFP_GTSE1-mCherry_123_063.tif	blind_0028
CLTA-FKBP-GFP_GTSE1-mCherry_123_064.tif	blind_0051
CLTA-FKBP-GFP_GTSE1-mCherry_1245_079.tif	blind_0029
CLTA-FKBP-GFP_GTSE1-mCherry_1245_080.tif	blind_0025
CLTA-FKBP-GFP_GTSE1-mCherry_1245_081.tif	blind_0068
CLTA-FKBP-GFP_GTSE1-mCherry_1245_082.tif	blind_0027
CLTA-FKBP-GFP_GTSE1-mCherry_1245_086.tif	blind_0010
CLTA-FKBP-GFP_GTSE1-mCherry_1245_087.tif	blind_0056
CLTA-FKBP-GFP_GTSE1-mCherry_1245_088.tif	blind_0003
CLTA-FKBP-GFP_GTSE1-mCherry_12_022.tif	blind_0022
CLTA-FKBP-GFP_GTSE1-mCherry_12_023.tif	blind_0042
CLTA-FKBP-GFP_GTSE1-mCherry_12_026.tif	blind_0062
CLTA-FKBP-GFP_GTSE1-mCherry_12_027.tif	blind_0015
CLTA-FKBP-GFP_GTSE1-mCherry_12_028.tif	blind_0052
CLTA-FKBP-GFP_GTSE1-mCherry_12_030.tif	blind_0049
CLTA-FKBP-GFP_GTSE1-mCherry_12_031.tif	blind_0024
CLTA-FKBP-GFP_GTSE1-mCherry_345_066.tif	blind_0038
CLTA-FKBP-GFP_GTSE1-mCherry_345_067.tif	blind_0034
CLTA-FKBP-GFP_GTSE1-mCherry_345_068.tif	blind_0067
CLTA-FKBP-GFP_GTSE1-mCherry_345_069.tif	blind_0058
CLTA-FKBP-GFP_GTSE1-mCherry_345_070.tif	blind_0013
CLTA-FKBP-GFP_GTSE1-mCherry_345_071.tif	blind_0043
CLTA-FKBP-GFP_GTSE1-mCherry_345_072.tif	blind_0002
CLTA-FKBP-GFP_GTSE1-mCherry_345_076.tif	blind_0023
CLTA-FKBP-GFP_GTSE1-mCherry_345_077.tif	blind_0017
CLTA-FKBP-GFP_GTSE1-mCherry_3_032.tif	blind_0018
CLTA-FKBP-GFP_GTSE1-mCherry_3_033.tif	blind_0061
CLTA-FKBP-GFP_GTSE1-mCherry_3_035.tif	blind_0055
CLTA-FKBP-GFP_GTSE1-mCherry_3_036.tif	blind_0021
CLTA-FKBP-GFP_GTSE1-mCherry_3_038.tif	blind_0009
CLTA-FKBP-GFP_GTSE1-mCherry_3_039.tif	blind_0053
CLTA-FKBP-GFP_GTSE1-mCherry_3_041.tif	blind_0050
CLTA-FKBP-GFP_GTSE1-mCherry_45_043.tif	blind_0019
CLTA-FKBP-GFP_GTSE1-mCherry_45_044.tif	blind_0006
CLTA-FKBP-GFP_GTSE1-mCherry_45_045.tif	blind_0048
CLTA-FKBP-GFP_GTSE1-mCherry_45_046.tif	blind_0057
CLTA-FKBP-GFP_GTSE1-mCherry_45_047.tif	blind_0004
CLTA-FKBP-GFP_GTSE1-mCherry_45_048.tif	blind_0039
CLTA-FKBP-GFP_GTSE1-mCherry_45_049.tif	blind_0041
CLTA-FKBP-GFP_GTSE1-mCherry_WT_001.tif	blind_0030
CLTA-FKBP-GFP_GTSE1-mCherry_WT_002.tif	blind_0045
CLTA-FKBP-GFP_GTSE1-mCherry_WT_003.tif	blind_0007
CLTA-FKBP-GFP_GTSE1-mCherry_WT_004.tif	blind_0008
CLTA-FKBP-GFP_GTSE1-mCherry_WT_006.tif	blind_0044
CLTA-FKBP-GFP_GTSE1-mCherry_WT_007.tif	blind_0063
CLTA-FKBP-GFP_GTSE1-mCherry_WT_008.tif	blind_0064
CLTA-FKBP-GFP_GTSE1-mCherry_WT_009.tif	blind_0054
CLTA-FKBP-GFP_GTSE1-mCherry_WT_011.tif	blind_0031
CLTA-FKBP-GFP_GTSE1-mCherry_n_012.tif	blind_0016
CLTA-FKBP-GFP_GTSE1-mCherry_n_013.tif	blind_0005
CLTA-FKBP-GFP_GTSE1-mCherry_n_014.tif	blind_0032
CLTA-FKBP-GFP_GTSE1-mCherry_n_016.tif	blind_0065
CLTA-FKBP-GFP_GTSE1-mCherry_n_017.tif	blind_0066
CLTA-FKBP-GFP_GTSE1-mCherry_n_019.tif	blind_0012
CLTA-FKBP-GFP_GTSE1-mCherry_n_020.tif	blind_0011
