 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,11956.366,916.758,9751,14892,23679.643,11490068
2,1.981,16047.855,562.098,13859,16383,31782.857,15421989
3,1.981,12047.544,754.239,10261,14021,23860.221,11577690
4,1.981,16249.512,347.848,14371,16383,32182.239,15615781
5,1.981,10971.894,616.997,9089,12769,21729.890,10543990
6,1.981,16380.174,34.835,15619,16383,32441.015,15741347
7,1.981,7426.200,989.199,5964,11535,14707.625,7136578
8,1.981,11727.345,743.671,10272,14284,23226.066,11269979
9,1.981,6826.165,925.395,4850,10000,13519.255,6559945
10,1.981,10631.790,1082.573,7535,13183,21056.312,10217150
11,1.981,8131.983,629.525,6867,11099,16105.433,7814836
12,1.981,13502.133,846.666,9188,15336,26741.042,12975550
13,1.981,654.816,69.186,466,872,1296.866,629278
14,1.981,584.674,55.050,369,774,1157.950,561872
