 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,11483.894,736.598,9563,13444,22743.909,11036022
2,1.981,4469.690,311.726,3609,5235,8852.243,4295372
3,1.981,12837.711,932.240,10195,15456,25425.150,12337040
4,1.981,4797.413,285.997,3985,5765,9501.300,4610314
5,1.981,11491.361,852.393,9540,14553,22758.698,11043198
6,1.981,4205.414,305.457,3351,5044,8328.844,4041403
7,1.981,7941.209,1364.210,5460,13107,15727.604,7631502
8,1.981,2521.716,253.176,1921,3282,4994.271,2423369
9,1.981,6290.743,1087.843,4490,10327,12458.848,6045404
10,1.981,3078.809,429.103,2236,4390,6097.596,2958735
11,1.981,7336.561,761.940,5248,9753,14530.095,7050435
12,1.981,2778.208,217.954,1991,3412,5502.255,2669858
13,1.981,303.001,36.057,187,422,600.095,291184
14,1.981,383.151,39.140,276,502,758.832,368208
