 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,9799.100,766.088,7048,11559,19407.166,9416935
2,1.981,12764.184,1155.946,9782,15044,25279.530,12266381
3,1.981,9647.791,1519.362,6269,13013,19107.498,9271527
4,1.981,13091.880,1076.594,10338,15280,25928.534,12581297
5,1.981,8934.572,562.037,7207,10472,17694.965,8586124
6,1.981,13177.065,711.264,11335,15103,26097.242,12663159
7,1.981,4707.945,464.251,3682,6437,9324.108,4524335
8,1.981,9019.651,555.914,7663,10357,17863.464,8667885
9,1.981,4440.194,423.820,3495,5948,8793.825,4267026
10,1.981,8499.087,627.250,7124,10155,16832.485,8167623
11,1.981,5076.897,498.274,4154,7443,10054.820,4878898
12,1.981,8921.902,509.661,7843,10395,17669.871,8573948
13,1.981,250.005,33.132,156,383,495.137,240255
14,1.981,395.556,41.682,256,518,783.400,380129
