 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.981,5017.281,692.209,3048,6819,9936.750,4821607
2,1.981,2656.724,222.786,1911,3331,5261.656,2553112
3,1.981,5548.091,869.771,2975,7130,10988.021,5331715
4,1.981,2905.374,401.205,1703,3764,5754.107,2792064
5,1.981,5993.852,765.199,3916,8597,11870.854,5760092
6,1.981,3109.293,311.335,2290,4010,6157.971,2988031
7,1.981,3750.521,476.662,2911,5499,7427.926,3604251
8,1.981,2461.156,185.084,1975,3019,4874.332,2365171
9,1.981,4312.240,508.203,3197,6337,8540.413,4144063
10,1.981,2514.867,139.877,2037,3021,4980.706,2416787
11,1.981,3160.330,563.189,2212,5525,6259.049,3037077
12,1.981,2197.487,143.677,1777,2700,4352.134,2111785
13,1.981,652.834,218.896,266,1107,1292.940,627373
14,1.981,778.883,195.145,375,1241,1542.583,748507
