 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,43.982,307.336,21.414,236,386,13517.093,1123926
2,9.236,880.020,54.358,735,1062,8128.288,675855
3,9.116,640.433,96.681,426,852,5838.325,485448
4,9.236,1154.523,78.320,947,1360,10663.740,886674
5,405.143,903.161,222.380,332,1452,365908.820,30424770
6,43.982,303.196,23.599,234,391,13335.033,1108788
7,9.236,1573.751,55.944,1433,1746,14535.932,1208641
8,9.116,1043.571,188.404,649,1421,9513.425,791027
9,9.236,1129.760,79.480,902,1328,10435.017,867656
10,405.143,1143.664,277.822,430,1746,463347.005,38526609
