 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.262,975.035,121.012,700,1373,4155.499,2016372
2,1.583,5310.690,230.721,4732,6046,8405.523,4078610
3,1.583,3758.382,521.418,2580,5052,5948.598,2886437
4,1.583,3813.029,234.791,3260,4577,6035.091,2928406
5,235.791,3913.098,665.344,1461,6379,922674.774,447709285
6,4.262,766.383,78.726,571,1041,3266.248,1584881
7,1.583,3462.178,167.008,3030,3976,5479.781,2658953
8,1.583,2497.491,699.951,1373,4044,3952.917,1918073
9,1.583,3099.600,429.520,2128,3971,4905.909,2380493
10,235.791,2854.205,613.308,962,5330,672996.918,326558152
