 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,626.982,109.965,381,909,1425.798,105960.000
2,2.274,2390.580,365.119,1385,2957,5436.332,404008.000
3,2.274,2085.669,205.052,1412,2473,4742.945,352478.000
4,2.274,756.686,130.833,461,997,1720.754,127880.000
5,2.274,2604.876,396.538,1713,3236,5923.655,440224.000
6,2.274,2169.089,204.247,1710,2599,4932.647,366576.000
7,2.274,607.284,71.825,448,771,1381.003,102631.000
8,2.274,2434.444,244.831,1860,3046,5536.082,411421.000
9,2.274,1945.615,120.562,1588,2244,4424.455,328809.000
10,2.274,157.308,23.086,104,219,357.728,26585.000
11,2.274,329.704,34.768,215,462,749.768,55720.000
12,2.274,1374.515,83.428,1182,1716,3125.735,232293.000
13,2.274,139.373,17.384,93,177,316.943,23554.000
14,2.274,282.598,35.672,181,357,642.645,47759.000
15,2.274,1150.645,80.645,962,1402,2616.641,194459.000
16,2.274,153.775,19.419,97,206,349.695,25988.000
17,2.274,367.272,40.176,251,473,835.201,62069.000
18,2.274,1359.154,119.299,1056,1613,3090.803,229697.000
19,2.274,111.391,15.823,74,162,253.309,18825.000
20,2.274,123.231,17.473,80,170,280.235,20826.000
21,2.274,153.296,20.327,104,209,348.605,25907.000
