 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,307.598,72.649,164,461,699.497,51984.000
2,2.274,261.296,34.326,192,371,594.204,44159.000
3,2.274,263.065,27.037,184,334,598.227,44458.000
4,2.274,334.817,45.975,210,428,761.394,56584.000
5,2.274,277.604,40.395,169,414,631.288,46915.000
6,2.274,285.550,29.019,225,350,649.360,48258.000
7,2.274,306.580,46.676,204,406,697.182,51812.000
8,2.274,292.154,53.411,213,455,664.377,49374.000
9,2.274,295.112,30.987,221,382,671.105,49874.000
10,2.274,142.811,16.733,110,194,324.761,24135.000
11,2.274,196.722,29.422,137,318,447.358,33246.000
12,2.274,316.964,39.463,195,416,720.798,53567.000
13,2.274,154.047,18.868,109,197,350.314,26034.000
14,2.274,207.580,25.825,149,276,472.050,35081.000
15,2.274,271.680,40.301,145,366,617.819,45914.000
16,2.274,146.787,18.909,91,201,333.803,24807.000
17,2.274,192.840,28.814,127,275,438.531,32590.000
18,2.274,305.278,37.416,171,375,694.222,51592.000
19,2.274,122.207,16.968,73,178,277.907,20653.000
20,2.274,120.893,17.296,73,173,274.920,20431.000
21,2.274,140.580,18.901,73,190,319.688,23758.000
