 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,782.917,136.985,457,1114,1780.404,132313.000
2,2.274,2058.604,378.367,1020,2750,4681.397,347904.000
3,2.274,1119.041,246.274,531,1690,2544.772,189118.000
4,2.274,764.781,124.575,512,1104,1739.161,129248.000
5,2.274,2113.905,249.149,1516,2782,4807.157,357250.000
6,2.274,1003.012,202.549,624,1529,2280.913,169509.000
7,2.274,682.207,86.665,521,893,1551.383,115293.000
8,2.274,1675.041,239.064,1204,2367,3809.152,283082.000
9,2.274,941.781,177.529,593,1506,2141.671,159161.000
10,2.274,177.686,24.231,115,252,404.070,30029.000
11,2.274,456.272,54.228,327,591,1037.592,77110.000
12,2.274,333.604,35.460,249,436,758.636,56379.000
13,2.274,193.639,25.993,142,268,440.348,32725.000
14,2.274,501.450,69.541,369,699,1140.329,84745.000
15,2.274,383.769,34.873,311,469,872.716,64857.000
16,2.274,169.515,22.188,101,226,385.488,28648.000
17,2.274,400.237,54.007,260,528,910.164,67640.000
18,2.274,275.325,33.845,173,388,626.108,46530.000
19,2.274,122.041,16.341,74,162,277.530,20625.000
20,2.274,198.296,28.550,117,286,450.938,33512.000
21,2.274,157.485,20.072,117,207,358.131,26615.000
