 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,6.389,802.765,56.883,631,1036,5128.647,895886
2,4.397,1571.639,156.882,1168,2112,6909.779,1207019
3,4.397,1074.395,92.586,824,1393,4723.621,825135
4,4.397,2956.760,727.549,1789,6511,12999.523,2270792
5,356.177,1441.362,608.122,694,7995,513380.137,89678638
6,6.389,1465.676,89.929,1177,1839,9363.800,1635694
7,4.397,2002.172,96.562,1721,2273,8802.634,1537668
8,4.397,1749.039,94.428,1426,2035,7689.725,1343262
9,4.397,2171.271,194.915,1735,3029,9546.085,1667536
10,356.177,1845.551,214.407,1226,3200,657343.125,114826484
