 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,6.389,716.258,53.324,546,912,4575.976,799344
2,4.397,2975.658,389.211,1943,3915,13082.605,2285305
3,4.397,926.062,69.767,739,1134,4071.473,711216
4,4.397,1765.730,342.196,1102,2684,7763.109,1356081
5,356.177,1463.804,731.708,579,3915,521373.670,91074970
6,6.389,1473.460,85.810,1209,1769,9413.530,1644381
7,4.397,2497.893,147.862,2031,2965,10982.094,1918382
8,4.397,1799.473,115.740,1441,2162,7911.458,1381995
9,4.397,2172.503,145.368,1806,2704,9551.500,1668482
10,356.177,2005.941,312.890,1189,3250,714470.562,124805660
