 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,3.545,1161.895,80.878,892,1433,4118.583,1998459
2,1.583,3080.449,132.813,2744,3453,4875.597,2365785
3,1.583,2643.840,308.353,1992,3219,4184.551,2030469
4,1.583,3272.540,163.128,2685,3845,5179.630,2513311
5,197.826,2847.663,449.026,1331,4439,563341.416,273350036
6,3.545,830.567,87.634,531,1202,2944.121,1428575
7,1.583,4909.688,189.695,4293,5386,7770.834,3770640
8,1.583,3614.507,215.920,2893,4135,5720.879,2775941
9,1.583,4280.721,154.118,3830,4750,6775.334,3287594
10,197.826,3868.569,800.372,1178,5797,765302.997,371347811
