 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,3.967,2147.304,92.554,1851,2488,8518.770,4133561.000
2,1.583,3336.479,231.030,2715,3971,5280.830,2562416.000
3,1.583,2536.728,101.467,2262,2985,4015.019,1948207.000
4,1.583,3165.551,272.438,2603,3967,5010.292,2431143.000
5,172.322,2784.219,344.881,2025,4630,479783.492,232805242.000
6,3.967,606.055,51.797,433,800,2404.337,1166656.000
7,1.583,1170.133,99.902,909,1439,1852.034,898662.000
8,1.583,826.434,59.995,632,1007,1308.042,634701.000
9,1.583,1018.030,80.903,758,1296,1611.292,781847.000
10,172.322,923.496,151.156,524,1683,159139.059,77219012.000
