 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,22.730,255.633,17.577,198,318,5810.652,483147
2,9.236,1295.936,132.707,998,1693,11969.897,995279
3,9.236,811.397,87.315,612,1126,7494.459,623153
4,9.236,716.750,55.359,549,875,6620.252,550464
5,339.754,858.421,237.902,385,1888,291651.463,24250382
6,22.730,385.351,26.582,277,481,8759.196,728314
7,9.236,1221.312,158.070,822,1724,11280.636,937968
8,9.236,703.392,63.042,515,891,6496.870,540205
9,9.236,627.086,56.064,456,784,5792.071,481602
10,339.754,801.777,245.280,413,1967,272406.438,22650187
