 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,22.730,288.317,20.169,226,358,6553.564,544919
2,9.236,1094.382,129.940,786,1456,10108.240,840485
3,9.236,763.331,61.121,615,953,7050.494,586238
4,9.236,803.690,54.748,639,977,7423.273,617234
5,339.754,847.648,175.604,411,1673,287991.397,23946053
6,22.730,357.751,27.665,273,464,8131.824,676149
7,9.236,1072.145,157.472,698,1480,9902.848,823407
8,9.236,693.375,54.896,498,855,6404.349,532512
9,9.236,585.639,48.907,456,768,5409.250,449771
10,339.754,748.241,224.955,357,1836,254217.595,21137812
