 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.079,1802.604,106.927,1396,2215,14562.597,7066206
2,1.583,4617.727,252.565,3996,5268,7308.731,3546414
3,1.583,3084.268,204.433,2444,3631,4881.642,2368718
4,1.583,5015.940,655.951,3652,6713,7939.006,3852242
5,183.542,4220.235,1036.273,2121,8477,774590.005,375854144
6,8.079,1291.607,215.131,825,2103,10434.436,5063099
7,1.583,8230.245,384.832,7249,9372,13026.463,6320828
8,1.583,5250.250,575.214,3570,6538,8309.861,4032192
9,1.583,7233.350,272.769,6432,8014,11448.623,5555213
10,183.542,6820.568,1401.434,2497,9924,1251860.054,607439789
