 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.079,1773.754,171.673,1349,2502,14329.530,6953115
2,1.583,5336.846,243.484,4696,6072,8446.922,4098698
3,1.583,3967.056,241.045,3137,4516,6278.879,3046699
4,1.583,4300.059,189.120,3662,4797,6805.940,3302445
5,183.542,4377.696,595.124,2431,6206,803490.658,389877602
6,8.079,1447.986,266.895,930,2489,11697.771,5676107
7,1.583,9390.076,412.359,8221,10297,14862.191,7211578
8,1.583,6530.617,542.813,5127,7780,10336.369,5015514
9,1.583,7774.728,547.261,6548,9171,12305.491,5970991
10,183.542,7599.360,1527.165,2607,10954,1394801.058,676799022
