 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,9.377,741.410,53.740,568,917,6952.205,1214430
2,4.397,2779.389,320.428,2220,3666,12219.703,2134571
3,4.397,987.098,136.594,706,1389,4339.817,758091
4,4.397,1262.686,213.324,822,1908,5551.454,969743
5,534.312,1387.019,542.171,543,3666,741100.506,129457451
6,9.377,2271.554,93.777,1969,2595,21300.361,3720805
7,4.397,3080.004,119.287,2757,3415,13541.368,2365443
8,4.397,2740.734,135.504,2400,3162,12049.755,2104884
9,4.397,2886.632,123.185,2458,3304,12691.198,2216933
10,534.312,2814.548,188.950,2043,3937,1503845.505,262695821
