 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.868,1146.491,68.183,892,1382,6727.357,1175153
2,4.397,3338.010,132.585,2925,3725,14675.705,2563592
3,4.397,2468.910,219.733,1905,2974,10854.668,1896123
4,4.397,2618.424,403.285,1993,3643,11512.015,2010950
5,444.904,2729.536,361.960,1632,3832,1214380.941,212131364
6,5.868,1974.990,89.808,1722,2313,11588.811,2024365
7,4.397,2570.329,136.355,2223,2989,11300.563,1974013
8,4.397,2404.479,188.747,1947,2853,10571.395,1846640
9,4.397,2314.185,162.372,1913,2869,10174.412,1777294
10,444.904,2406.760,171.094,1828,3080,1070776.461,187046143
