 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,30.055,253.591,17.356,199,310,7621.593,633724
2,9.236,878.999,56.572,708,1024,8118.860,675071
3,9.236,694.315,54.560,499,850,6413.032,533234
4,9.236,656.792,48.803,522,809,6066.447,504416
5,405.263,742.442,119.824,330,1060,300884.293,25018078
6,30.055,293.770,26.956,218,377,8829.143,734130
7,9.236,1031.109,54.237,841,1185,9523.828,791892
8,9.236,796.392,87.998,578,995,7355.863,611629
9,9.236,723.784,53.422,573,882,6685.220,555866
10,405.263,818.079,149.130,343,1241,331537.197,27566821
