 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,30.055,234.998,16.782,183,292,7062.773,587259
2,9.236,975.389,55.076,817,1132,9009.170,749099
3,9.236,668.348,60.467,511,833,6173.184,513291
4,9.236,582.094,47.113,441,731,5376.501,447048
5,405.263,731.316,161.293,309,1135,296375.288,24643161
6,30.055,263.786,21.693,195,337,7927.996,659201
7,9.236,1033.245,55.923,874,1212,9543.551,793532
8,9.236,797.546,78.037,592,952,7366.519,612515
9,9.236,709.650,59.332,554,884,6554.670,545011
10,405.263,811.937,151.093,352,1232,329047.843,27359835
