measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.2461,2354.7238,683.1739,1340.1958,3580.3187,36.3629,16.3429,0.5448,2.1791,276.4478,134140.689
microtubule,2,3,2.292,3400.8214,1145.1088,1289.81,5820.7498,31.1423,44.7614,0.3178,2.2698,391.9266,190174.48
microtubule,3,3,3.0501,2938.4888,814.3152,1288.5518,5137.8353,58.8344,8.0806,3.0416,0.227,457.7777,222127.359
microtubule,1,2,2.2461,667.8743,118.8724,500.9529,904.7488,36.3629,16.3429,0.5448,2.1791,97.1834,47156.277
microtubule,2,2,2.292,472.2625,96.0417,306.0688,749.0687,31.1423,44.7614,0.3178,2.2698,78.5673,38123.1999
microtubule,3,2,3.0501,1011.8818,141.1355,730.4503,1383.7637,58.8344,8.0806,3.0416,0.227,180.3785,87525.0449
background,1,3,2.2461,189.9388,25.6282,130.7613,261.8838,36.8623,16.4337,0.5448,2.1791,53.3797,25901.4424
background,2,3,2.292,175.0712,35.4455,125.51,287.71,31.7324,44.7614,0.3178,2.2698,52.8847,25661.2201
background,3,3,3.0501,219.2202,54.5119,133.0816,385.9212,58.6074,7.3089,3.0416,0.227,76.6999,37217.0933
background,1,2,2.2461,613.2122,127.2962,365.219,848.6255,36.8623,16.4337,0.5448,2.1791,91.5508,44423.1718
background,2,2,2.292,456.1417,83.8849,291.3488,628.1088,31.7324,44.7614,0.3178,2.2698,76.8729,37301.0402
background,3,2,3.0501,409.9663,177.2496,195.857,757.7637,58.6074,7.3089,3.0416,0.227,96.0262,46594.7874
