measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.5613,2313.9119,481.9004,1477.4089,3466.9556,57.9265,42.9001,3.4956,0.681,430.3898,208837.943
microtubule,2,3,2.6876,2390.5842,1116.4689,950.6481,5592.5728,58.335,45.5331,2.1337,1.6343,336.3591,163211.437
microtubule,3,3,2.1341,3451.6866,1179.8011,1404.3936,5414.4209,25.0591,52.7966,1.8613,1.0441,374.0538,181502.062
microtubule,1,2,3.5613,2819.2635,185.2988,2537.8049,3338.3136,57.9265,42.9001,3.4956,0.681,464.5652,225420.896
microtubule,2,2,2.6876,2486.3123,139.6892,2207.3329,2814.2021,58.335,45.5331,2.1337,1.6343,311.664,151228.673
microtubule,3,2,2.1341,4604.5557,393.4123,3819.1933,5437.8808,25.0591,52.7966,1.8613,1.0441,458.8725,222658.624
background,1,3,3.5613,308.0228,48.0926,198.9474,470.8936,57.7903,43.4448,3.4956,0.681,103.8121,50372.7039
background,2,3,2.6876,221.2063,53.0215,142.0588,371.3066,58.0626,45.2153,2.1337,1.6343,68.1095,33048.765
background,3,3,2.1341,402.4404,57.9615,291.1736,559.0619,24.8321,53.2506,1.8613,1.0441,72.4157,35138.2457
background,1,2,3.5613,2620.9346,154.1915,2403.2446,3100.7358,57.7903,43.4448,3.4956,0.681,432.2754,209752.916
background,2,2,2.6876,2451.8437,127.1262,2155.7336,2722.5414,58.0626,45.2153,2.1337,1.6343,307.4019,149160.557
background,3,2,2.1341,3728.9463,354.2781,3177.0976,4453.3344,24.8321,53.2506,1.8613,1.0441,372.2553,180629.373
