measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.3148,2594.5703,723.5177,1491.9255,4102.528,49.1195,5.5838,0.9987,2.0883,307.6871,149298.923
microtubule,2,3,1.8079,2999.4014,778.7305,2000.7746,4339.2497,47.8483,7.6267,1.5889,0.8625,276.806,134314.531
microtubule,3,3,2.4265,3968.0047,1094.3356,2655.3496,7414.8356,43.9896,9.3518,0.7264,2.3152,472.3672,229206.645
microtubule,1,2,2.3148,198.7584,36.6405,144.1545,296.1384,49.1195,5.5838,0.9987,2.0883,42.295,20522.8174
microtubule,2,2,1.8079,258.7623,56.076,124.1544,377.095,47.8483,7.6267,1.5889,0.8625,38.4181,18641.6155
microtubule,3,2,2.4265,417.4931,50.8424,306.2593,508.0888,43.9896,9.3518,0.7264,2.3152,68.2642,33123.8303
background,1,3,2.3148,289.0264,41.4573,210.0347,369.0689,49.6188,5.5384,0.9987,2.0883,60.6118,29410.6407
background,2,3,1.8079,1006.9174,314.4922,470.5184,1838.506,48.0753,7.3089,1.5889,0.8625,108.449,52622.6874
background,3,3,2.4265,996.0761,290.8965,580.6592,1588.481,43.581,9.2156,0.7264,2.3152,141.6288,68722.4987
background,1,2,2.3148,137.5997,45.4647,45.9239,236.4568,49.6188,5.5384,0.9987,2.0883,35.7409,17342.5682
background,2,2,1.8079,240.2211,34.0305,178.3857,357.8888,48.0753,7.3089,1.5889,0.8625,36.8515,17881.4251
background,3,2,2.4265,244.0843,53.1776,163.9158,346.5938,43.581,9.2156,0.7264,2.3152,48.966,23759.7583
