measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.2388,1658.9241,407.1739,903.0644,2492.4025,47.9391,47.8937,0.3178,3.2232,285.7654,138661.901
microtubule,2,3,2.2703,5092.8058,930.9915,3370.8644,6623.1362,49.8004,16.7969,0.454,2.2244,563.3348,273346.812
microtubule,3,3,2.18,5876.3714,676.6695,4376.0644,7055.0019,33.9115,26.3756,1.1349,1.8613,620.3701,301022.044
microtubule,1,2,3.2388,3959.93,365.9622,3157.0866,4781.7626,47.9391,47.8937,0.3178,3.2232,653.2625,316982.421
microtubule,2,2,2.2703,7696.5786,1228.0051,5608.1962,9343.2128,49.8004,16.7969,0.454,2.2244,855.4675,415098.293
microtubule,3,2,2.18,14235.2013,1152.8775,11043.3964,15894.4003,33.9115,26.3756,1.1349,1.8613,1482.21,719212.438
background,1,3,3.2388,118.7499,26.5232,37.582,175.8144,47.6214,47.8483,0.3178,3.2232,57.2293,27769.3556
background,2,3,2.2703,334.7962,53.1947,244.1124,467.6804,50.2544,16.8423,0.454,2.2244,63.2449,30688.3239
background,3,3,2.18,224.5516,41.6485,134.6946,325.0644,33.0036,25.6039,1.1349,1.8613,49.6319,24082.8745
background,1,2,3.2388,3521.4937,340.0319,2958.914,4310.6464,47.6214,47.8483,0.3178,3.2232,588.2059,285415.006
background,2,2,2.2703,2272.9681,922.8763,1061.3964,3833.8964,50.2544,16.8423,0.454,2.2244,285.4197,138494.157
background,3,2,2.18,3465.1033,257.4444,2760.8859,3979.8695,33.0036,25.6039,1.1349,1.8613,394.6123,191477.639
