measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.5036,4028.4138,474.5757,3335.5801,4830.6929,22.5169,18.5673,1.3165,0.7264,296.9031,144066.207
microtubule,2,3,1.4484,2653.6107,422.4918,1795.897,3437.8257,16.7515,18.7943,1.2257,0.7717,194.6716,94460.4648
microtubule,3,3,1.64,5285.4584,1127.8153,2412.1724,6803.7559,26.6026,31.7778,1.2257,1.0895,418.9532,203288.583
microtubule,1,2,1.5036,133.459,36.2964,65.2438,240.3834,22.5169,18.5673,1.3165,0.7264,23.3256,11318.2939
microtubule,2,2,1.4484,104.3491,22.0495,60.6305,144.484,16.7515,18.7943,1.2257,0.7717,20.6599,10024.7764
microtubule,3,2,1.64,387.8315,61.0699,281.9013,498.318,26.6026,31.7778,1.2257,1.0895,44.7803,21728.75
background,1,3,1.5036,226.019,35.5237,153.4451,290.6724,23.334,18.4311,1.3165,0.7264,30.4697,14784.7833
background,2,3,1.4484,644.0861,243.4236,280.5826,1169.1216,16.2521,18.9305,1.2257,0.7717,58.0058,28146.1514
background,3,3,1.64,1926.0553,823.115,689.1724,3786.4224,26.3756,32.0956,1.2257,1.0895,162.7902,78990.6667
background,1,2,1.5036,48.9592,25.3735,-2.9586,104.4459,23.334,18.4311,1.3165,0.7264,17.4047,8445.2994
background,2,2,1.4484,103.2782,25.984,39.568,164.8336,16.2521,18.9305,1.2257,0.7717,20.587,9989.4375
background,3,2,1.64,340.4081,54.0208,247.568,464.568,26.3756,32.0956,1.2257,1.0895,41.1642,19974.0834
