measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.2539,1516.1152,120.0096,1236.1047,1803.5704,56.6099,22.0629,1.0441,1.9975,185.0334,89783.7056
microtubule,2,3,1.5462,1557.4083,237.9966,865.6504,2024.2593,56.6099,32.6404,1.1803,0.9987,129.9622,63061.5259
microtubule,3,3,1.7113,5248.4648,603.1441,4225.2002,6125.5869,31.0515,18.0226,1.5889,0.6356,441.4811,214219.763
microtubule,1,2,2.2539,10364.6482,962.4558,8591.9993,11951.9163,56.6099,22.0629,1.0441,1.9975,1176.7277,570983.319
microtubule,2,2,1.5462,10631.0515,360.5608,9684.765,11104.8968,56.6099,32.6404,1.1803,0.9987,826.7741,401175.415
microtubule,3,2,1.7113,15531.776,54.6201,15299.2376,15551.8968,31.0515,18.0226,1.5889,0.6356,1315.1548,638152.288
background,1,3,2.2539,178.6737,42.5468,109.4536,296.9872,57.0185,22.0175,1.0441,1.9975,44.4618,21574.1872
background,2,3,1.5462,112.0793,26.3376,54.6504,173.1452,57.1547,32.8674,1.1803,0.9987,25.7095,12475.0104
background,3,3,1.7113,811.3469,275.861,445.1504,1416.6504,30.6883,17.841,1.5889,0.6356,84.8509,41172.1621
background,1,2,2.2539,8349.1149,908.9452,7135.868,10389.8968,57.0185,22.0175,1.0441,1.9975,964.8854,468191.125
background,2,2,1.5462,10423.0426,542.6391,9549.0902,11697.2357,57.1547,32.8674,1.1803,0.9987,811.7702,393895.103
background,3,2,1.7113,12958.8203,2063.5201,10138.7357,15551.8968,30.6883,17.841,1.5889,0.6356,1108.3553,537807.016
