measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.5848,5556.3242,738.4007,3295.7864,7375.0994,26.421,34.1839,2.2244,1.3165,695.7347,337591.194
microtubule,2,3,2.6271,7498.342,1806.9521,5414.9895,12585.0764,32.2318,49.1649,0.454,2.5876,943.8637,457990.781
microtubule,3,3,2.3698,4384.6701,1068.0965,2656.6267,5896.2864,37.1347,56.9731,0.8171,2.2244,507.7818,246390.836
microtubule,1,2,2.5848,1452.5596,151.2838,976.3848,1692.9195,26.421,34.1839,2.2244,1.3165,213.0251,103366.139
microtubule,2,2,2.6271,3065.2533,538.7209,2311.1951,4133.4561,32.2318,49.1649,0.454,2.5876,412.7884,200297.241
microtubule,3,2,2.3698,1867.2256,509.8568,1100.9233,2859.3848,37.1347,56.9731,0.8171,2.2244,239.9534,116432.561
background,1,3,2.5848,1060.8918,116.7689,869.7429,1508.0364,26.3756,33.9569,2.2244,1.3165,158.3912,76856.1112
background,2,3,2.6271,786.4466,146.1516,587.7864,1172.0277,31.8686,49.1195,0.454,2.5876,127.7517,61988.9535
background,3,3,2.3698,713.1996,121.6637,506.6799,952.1288,36.8623,56.6099,0.8171,2.2244,106.7595,51802.9011
background,1,2,2.5848,830.8075,125.3957,605.7377,1074.4001,26.3756,33.9569,2.2244,1.3165,138.7065,67304.5169
background,2,2,2.6271,1027.8832,332.8088,625.1631,1858.4668,31.8686,49.1195,0.454,2.5876,165.0608,80092.4077
background,3,2,2.3698,1162.2566,340.3114,674.2731,1651.9056,36.8623,56.6099,0.8171,2.2244,162.9521,79069.2044
