measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.1428,2861.4135,560.034,1423.1653,3644.8191,30.7337,58.8798,1.2711,1.7251,314.0973,152409.344
microtubule,2,3,2.4405,2207.5929,316.5597,1585.1447,2999.2476,34.0931,55.929,0.7717,2.3152,285.7936,138675.578
microtubule,3,3,1.8272,2362.6244,763.6751,1008.2188,4033.0186,33.1851,53.9769,0.8171,1.6343,226.1457,109732.631
microtubule,1,2,2.1428,214.2676,36.7629,145.0855,288.9769,30.7337,58.8798,1.2711,1.7251,41.346,20062.3088
microtubule,2,2,2.4405,189.6642,37.9943,111.6814,338.5579,34.0931,55.929,0.7717,2.3152,44.5869,21634.8796
microtubule,3,2,1.8272,143.8893,29.9486,94.4578,227.3028,33.1851,53.9769,0.8171,1.6343,29.3697,14251.0449
background,1,3,2.1428,1290.5897,265.7282,827.1128,1776.9454,30.9153,59.1068,1.2711,1.7251,158.7079,77009.8044
background,2,3,2.4405,1142.7262,222.1759,848.157,1687.0706,33.9115,55.8836,0.7717,2.3152,165.0927,80107.9082
background,3,3,1.8272,948.6212,113.7194,529.2188,1145.6288,32.9128,53.8861,0.8171,1.6343,106.668,51758.4996
background,1,2,2.1428,176.6009,34.2183,72.4997,249.9012,30.9153,59.1068,1.2711,1.7251,37.6199,18254.3073
background,2,2,2.4405,173.3941,48.4294,92.4715,306.9324,33.9115,55.8836,0.7717,2.3152,42.7427,20740.0206
background,3,2,1.8272,120.485,28.4157,53.3028,193.6178,32.9128,53.8861,0.8171,1.6343,27.3921,13291.47
