measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.196,6364.1679,628.393,5139.7572,7811.2572,32.0502,37.861,1.0895,1.9067,716.1125,347479.125
microtubule,2,3,2.1341,6418.3581,1361.0293,3937.4384,8216.8568,37.9972,35.0918,0.8625,1.9521,706.8586,342988.843
microtubule,3,3,2.17,6767.7351,816.9508,5360.3163,8521.1322,34.0931,43.354,1.3165,1.7251,756.866,367253.919
microtubule,1,2,2.196,2562.4704,274.2348,2209.1656,3369.5406,32.0502,37.861,1.0895,1.9067,297.1483,144185.188
microtubule,2,2,2.1341,3538.0369,217.5113,3053.0513,3966.9156,37.9972,35.0918,0.8625,1.9521,387.5892,188069.823
microtubule,3,2,2.17,2867.2045,214.5554,2473.1014,3229.452,34.0931,43.354,1.3165,1.7251,327.9212,159117.157
background,1,3,2.196,3451.9575,632.4337,2368.5072,5199.7572,31.7324,37.7702,1.0895,1.9067,422.0285,204780.812
background,2,3,2.1341,3158.8892,667.8774,2160.5956,4168.9642,37.7248,35.001,0.8625,1.9521,384.4247,186534.338
background,3,3,2.17,3529.125,714.9215,2149.1183,4867.4022,34.547,43.3994,1.3165,1.7251,429.8211,208562.021
background,1,2,2.196,2609.7791,297.0806,2062.9156,3314.9156,31.7324,37.7702,1.0895,1.9067,301.9256,146503.312
background,2,2,2.1341,3522.209,292.7347,3026.5406,4309.3834,37.7248,35.001,0.8625,1.9521,386.0235,187310.085
background,3,2,2.17,2771.4166,206.525,2421.6656,3089.6343,34.547,43.3994,1.3165,1.7251,318.2483,154423.55
