measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.4447,2054.812,267.4139,1524.2088,2575.2088,15.9343,31.8686,2.0883,1.2711,262.4698,127358.177
microtubule,2,3,1.8635,3576.0641,604.7316,2623.0381,4716.2723,26.0578,42.5823,1.0441,1.5435,332.1064,161147.921
microtubule,3,3,1.9115,2468.36,380.529,1709.4946,3058.9232,35.5912,28.6001,0.1362,1.9067,241.8514,117353.5
microtubule,1,2,2.4447,467.3831,134.5941,197.2498,749.6929,15.9343,31.8686,2.0883,1.2711,82.4811,40022.2868
microtubule,2,2,1.8635,1953.4781,561.9657,1098.7052,2821.4012,26.0578,42.5823,1.0441,1.5435,191.6174,92978.4618
microtubule,3,2,1.9115,1053.7118,135.7525,645.7052,1298.848,35.5912,28.6001,0.1362,1.9067,116.4444,56502.2856
background,1,3,2.4447,228.4393,58.8835,106.6505,368.3487,15.7073,31.5962,2.0883,1.2711,55.4535,26907.6761
background,2,3,1.8635,2318.2545,340.9913,1825.4976,2965.7664,25.7854,42.4461,1.0441,1.5435,223.2343,108319.92
background,3,3,1.9115,808.4281,238.1921,475.8517,1243.2088,35.9997,28.6454,0.1362,1.9067,94.7519,45976.4286
background,1,2,2.4447,80.9641,29.1712,14.8191,134.948,15.7073,31.5962,2.0883,1.2711,38.6811,18769.2401
background,2,2,1.8635,1583.7687,330.1858,1107.7319,2205.433,25.7854,42.4461,1.0441,1.5435,159.6165,77450.6677
background,3,2,1.9115,409.3115,61.327,266.1338,517.7052,35.9997,28.6454,0.1362,1.9067,59.339,28793.0715
