measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.6071,2189.9695,365.0994,1364.0787,2899.7823,78.6728,30.9153,2.1337,1.4981,310.3426,150587.484
microtubule,2,3,2.3148,3882.9519,1091.9334,1578.3982,6617.6336,31.687,32.7312,1.5435,1.7251,459.6679,223044.55
microtubule,3,3,2.4807,1914.6685,744.9421,982.8336,3801.4847,53.8861,37.9518,2.0429,1.4073,267.8689,129977.955
microtubule,1,2,2.6071,162.8742,31.3546,109.0966,240.1696,78.6728,30.9153,2.1337,1.4981,44.4513,21569.0952
microtubule,2,2,2.3148,171.46,55.2264,34.9932,311.9932,31.687,32.7312,1.5435,1.7251,40.773,19784.2746
microtubule,3,2,2.4807,121.8392,38.0552,54.2296,194.9932,53.8861,37.9518,2.0429,1.4073,38.1827,18527.3786
background,1,3,2.6071,346.2305,41.6831,257.2864,428.0876,79.0814,30.5975,2.1337,1.4981,89.9587,43650.621
background,2,3,2.3148,1614.2529,453.1307,994.6336,2844.6336,32.0048,32.8674,1.5435,1.7251,216.5411,105072.203
background,3,3,2.4807,748.4076,386.5794,98.7295,1490.022,54.3855,38.2696,2.0429,1.4073,133.2716,64667.3413
background,1,2,2.6071,45.7659,18.5139,-3.8422,84.212,79.0814,30.5975,2.1337,1.4981,30.4532,14776.814
background,2,2,2.3148,181.8463,37.5757,86.8298,258.9932,32.0048,32.8674,1.5435,1.7251,41.8861,20324.3595
background,3,2,2.4807,100.6569,28.0763,39.4085,178.4787,54.3855,38.2696,2.0429,1.4073,35.7381,17341.1674
