measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.7196,1589.3759,442.9707,999.2236,2915.8237,54.5217,46.2141,2.2698,1.4981,231.3322,112249.292
microtubule,2,3,2.9146,1893.0407,621.8512,1036.1181,3195.0898,48.3023,40.721,2.3152,1.7705,287.1796,139348.113
microtubule,3,3,2.4472,758.3636,170.8779,499.9204,1168.4637,61.2858,56.6553,1.8613,1.5889,114.3844,55502.6989
microtubule,1,2,2.7196,234.3778,37.4192,151.582,320.207,54.5217,46.2141,2.2698,1.4981,68.174,33080.0417
microtubule,2,2,2.9146,457.2372,66.113,310.9101,611.112,48.3023,40.721,2.3152,1.7705,102.498,49735.0881
microtubule,3,2,2.4472,56.0877,25.0025,5.4609,100.8241,61.2858,56.6553,1.8613,1.5889,41.2594,20020.3113
background,1,3,2.7196,560.0929,247.4939,211.7236,1155.2903,54.2493,46.5772,2.2698,1.4981,101.9373,49463.0254
background,2,3,2.9146,179.4532,71.2882,53.747,372.9323,48.8017,40.4486,2.3152,1.7705,57.6323,27964.9255
background,3,3,2.4472,173.2002,136.7718,52.2236,628.4736,61.4674,57.0639,1.8613,1.5889,48.0571,23318.7157
background,1,2,2.7196,286.686,37.8636,188.582,377.982,54.2493,46.5772,2.2698,1.4981,74.7498,36270.8419
background,2,2,2.9146,442.4609,74.1714,299.4338,662.4355,48.8017,40.4486,2.3152,1.7705,100.5186,48774.6287
background,3,2,2.4472,44.2343,29.9292,-8.9427,113.6993,61.4674,57.0639,1.8613,1.5889,39.9159,19368.3766
