measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.0789,5791.9767,846.4069,4127.5216,7638.4943,60.4687,35.5912,1.0895,1.7705,590.5107,286533.388
microtubule,2,3,2.217,7720.1997,1103.1871,6213.5699,9887.1417,63.6011,29.0086,1.6343,1.4981,826.8946,401233.904
microtubule,3,3,1.95,4188.0411,610.8444,3242.7709,5801.5216,60.8319,23.9696,1.7705,0.8171,407.3758,197670.86
microtubule,1,2,2.0789,615.4209,189.7631,393.5707,1186.1473,60.4687,35.5912,1.0895,1.7705,78.9322,38300.2648
microtubule,2,2,2.217,1126.303,127.983,901.5216,1447.5216,63.6011,29.0086,1.6343,1.4981,136.6138,66289.0708
microtubule,3,2,1.95,848.4265,114.1816,663.5551,1106.7082,60.8319,23.9696,1.7705,0.8171,95.0226,46107.814
background,1,3,2.0789,1052.6153,167.8533,771.359,1370.7768,59.9693,35.5912,1.0895,1.7705,131.4499,63783.4032
background,2,3,2.217,2040.7548,667.4724,1408.995,5001.0216,63.4195,28.827,1.6343,1.4981,241.6621,117261.662
background,3,3,1.95,1024.6077,199.9531,722.6589,1481.8407,61.0588,23.4702,1.7705,0.8171,120.5198,58479.79
background,1,2,2.0789,220.331,26.347,159.5216,271.4932,59.9693,35.5912,1.0895,1.7705,40.6633,19731.0426
background,2,2,2.217,389.026,78.1809,286.7902,728.5216,63.4195,28.827,1.6343,1.4981,60.6418,29425.2192
background,3,2,1.95,276.5189,37.8481,198.5138,346.5229,61.0588,23.4702,1.7705,0.8171,43.1628,20943.881
