measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.695,1886.5041,611.5861,937.8156,3119.7885,52.5696,33.5937,1.6797,0.227,173.1266,84006.1616
microtubule,2,3,1.6692,1677.1677,574.256,644.5987,2841.172,54.2039,36.4083,1.1803,1.1803,156.7327,76051.3788
microtubule,3,3,1.83,2168.0885,633.4791,1232.8156,3370.8156,22.6077,36.9985,0.9079,1.5889,210.5872,102183.188
microtubule,1,2,1.695,61.4647,28.3136,-20.95,115.5905,52.5696,33.5937,1.6797,0.227,20.7855,10085.7568
microtubule,2,2,1.6692,49.7962,24.4499,-8.5723,97.4225,54.2039,36.4083,1.1803,1.1803,19.8717,9642.3564
microtubule,3,2,1.83,98.4905,35.772,5.05,165.8,22.6077,36.9985,0.9079,1.5889,25.555,12400.0625
background,1,3,1.695,208.5242,51.275,119.3089,324.4305,52.4788,34.0931,1.6797,0.227,41.7182,20242.9256
background,2,3,1.6692,134.8002,31.6807,61.5387,204.3824,53.9315,36.8623,1.1803,1.1803,35.9446,17441.4134
background,3,3,1.83,480.7699,155.934,306.0656,927.3156,22.8346,37.4978,0.9079,1.5889,68.0155,33003.125
background,1,2,1.695,35.3283,15.9071,1.6581,62.9554,52.4788,34.0931,1.6797,0.227,18.7387,9092.5743
background,2,2,1.6692,55.2673,25.4893,-0.2341,106.0368,53.9315,36.8623,1.1803,1.1803,20.3002,9850.2578
background,3,2,1.83,89.3579,35.4364,33.05,187.3,22.8346,37.4978,0.9079,1.5889,24.7834,12025.625
