measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.8882,2513.5896,464.8094,1686.2649,3167.126,43.581,12.0756,0.8625,1.6797,244.2718,118527.933
microtubule,2,3,1.9778,1650.3484,168.6956,1285.8781,1925.531,48.3023,8.0806,0.3178,1.9521,175.5766,85195.0088
microtubule,3,3,1.7346,2152.323,396.1026,1379.8628,3220.126,45.2153,20.7918,0.1816,1.7251,192.5123,93412.6842
microtubule,1,2,1.8882,343.3004,77.1812,184.7656,494.3687,43.581,12.0756,0.8625,1.6797,48.4327,23500.9954
microtubule,2,2,1.9778,135.1656,35.3485,76.4929,219.8947,48.3023,8.0806,0.3178,1.9521,31.3831,15227.9999
microtubule,3,2,1.7346,208.0004,35.6044,126.8709,287.8182,45.2153,20.7918,0.1816,1.7251,33.0527,16038.1579
background,1,3,1.8882,1108.8243,329.5789,666.6181,1697.5908,43.3994,12.0302,0.8625,1.6797,119.7845,58123.0289
background,2,3,1.9778,186.6924,52.2236,83.626,281.69,47.6214,7.9899,0.3178,1.9521,39.8378,19330.4897
background,3,3,1.7346,461.9195,113.0474,307.8102,747.8628,44.8521,20.7918,0.1816,1.7251,56.6473,27486.9472
background,1,2,1.8882,283.1837,68.2212,118.9085,449.8727,43.3994,12.0302,0.8625,1.6797,43.1053,20915.9789
background,2,2,1.9778,141.3227,23.2524,96.6953,188.4392,47.6214,7.9899,0.3178,1.9521,31.9541,15505.0682
background,3,2,1.7346,189.2163,38.4836,98.7656,262.2919,44.8521,20.7918,0.1816,1.7251,31.5429,15305.5789
