measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.8604,2122.9797,294.5549,1648.1103,2866.395,26.2394,42.1283,2.3152,1.6797,315.8206,153245.572
microtubule,2,3,2.0403,1358.5906,215.9579,959.1798,1689.085,27.6013,39.9493,0.7264,1.9067,154.5316,74983.3571
microtubule,3,3,2.1059,3164.7646,512.1131,2517.9959,4265.5176,22.9708,29.9166,2.0883,0.2724,332.8394,161503.608
microtubule,1,2,2.8604,754.7965,86.6971,550.9877,935.411,26.2394,42.1283,2.3152,1.6797,147.3154,71481.8106
microtubule,2,2,2.0403,1467.9336,354.3675,1090.6132,2365.8932,27.6013,39.9493,0.7264,1.9067,173.4886,84181.8566
microtubule,3,2,2.1059,16020.8932,0,16020.8932,16020.8932,22.9708,29.9166,2.0883,0.2724,1586.8791,770001
background,1,3,2.8604,181.7812,65.3598,61.0856,390.086,26.1032,42.7639,2.3152,1.6797,59.7838,29008.8694
background,2,3,2.0403,113.1978,35.0614,36.8954,199.9576,28.0553,39.9039,0.7264,1.9067,36.4679,17695.2903
background,3,3,2.1059,449.9811,191.5144,256.1263,969.735,23.1978,30.3251,2.0883,0.2724,69.8819,33908.7827
background,1,2,2.8604,579.2111,77.4198,394.1585,775.2266,26.1032,42.7639,2.3152,1.6797,124.1563,60244.3474
background,2,2,2.0403,1252.021,287.501,847.7332,1887.1776,28.0553,39.9039,0.7264,1.9067,153.02,74249.8772
background,3,2,2.1059,16020.8932,0,16020.8932,16020.8932,23.1978,30.3251,2.0883,0.2724,1586.8791,770001
