measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.283,2355.9298,609.6957,912.682,3456.4259,54.5217,22.0629,2.1791,0.681,273.5088,132714.64
microtubule,2,3,2.0888,1936.3351,364.9115,1271.6064,2757.5289,57.4725,24.5597,1.4073,1.5435,211.4147,102584.698
microtubule,3,3,1.6692,2153.0551,563.7447,1387.682,3485.514,44.6706,22.0175,1.1803,1.1803,187.9031,91176.1781
microtubule,1,2,2.283,504.671,101.1098,369.8788,748.3308,54.5217,22.0629,2.1791,0.681,82.4379,40001.348
microtubule,2,2,2.0888,676.7256,232.1197,371.0113,1250.3308,57.4725,24.5597,1.4073,1.5435,92.6377,44950.5545
microtubule,3,2,1.6692,558.5812,132.2008,419.6938,937.1737,44.6706,22.0175,1.1803,1.1803,65.6463,31853.5163
background,1,3,2.283,337.4313,113.8024,187.982,704.97,54.5217,21.6997,2.1791,0.681,61.3549,29771.2122
background,2,3,2.0888,301.262,118.8617,44.0846,578.182,58.0626,24.4235,1.4073,1.5435,53.0393,25736.2619
background,3,3,1.6692,191.3702,65.5891,107.4117,321.6148,44.1258,21.8813,1.1803,1.1803,34.2769,16632.1527
background,1,2,2.283,278.8564,60.7966,182.7308,426.3948,54.5217,21.6997,2.1791,0.681,58.7037,28484.8081
background,2,2,2.0888,428.4987,100.2652,287.8582,721.1843,58.0626,24.4235,1.4073,1.5435,68.5941,33283.8895
background,3,2,1.6692,369.8629,50.8122,285.6609,478.7566,44.1258,21.8813,1.1803,1.1803,50.8671,24682.2214
