measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.95,3685.1354,795.823,2409.5168,5797.9406,42.4915,27.0566,1.9067,0.4086,363.0429,176159.218
microtubule,2,3,2.2974,2481.7365,585.5077,1329.9182,3968.5173,55.3388,26.8296,1.8159,1.4073,300.0876,145611.423
microtubule,3,3,3.3744,5975.2938,789.8954,4634.0886,7895.2736,54.1585,45.0337,1.1349,3.1778,972.8036,472033.271
microtubule,1,2,1.95,2548.9066,163.3933,2175.3769,2862.5464,42.4915,27.0566,1.9067,0.4086,279.5693,135655.335
microtubule,2,2,2.2974,1986.3191,395.2745,1061.7977,2371.489,55.3388,26.8296,1.8159,1.4073,270.1099,131065.391
microtubule,3,2,3.3744,5061.1854,865.3837,3658.2576,7075.2659,54.1585,45.0337,1.1349,3.1778,864.8513,419651.593
background,1,3,1.95,205.1637,100.7998,41.8121,416.2255,40.9026,27.0112,1.9067,0.4086,47.4836,23040.4636
background,2,3,2.2974,389.5282,163.378,149.5168,785.5168,55.3388,26.421,1.8159,1.4073,75.8746,36816.5932
background,3,3,3.3744,385.0236,221.6674,227.2064,1295.5168,54.9757,45.0791,1.1349,3.1778,108.7382,52763.0113
background,1,2,1.95,1048.6372,248.2937,667.6583,1690.8308,40.9026,27.0112,1.9067,0.4086,143.5268,69643.4829
background,2,2,2.2974,1806.8786,670.1623,453.8308,2640.6748,55.3388,26.421,1.8159,1.4073,250.8801,121734.487
background,3,2,3.3744,1106.8231,130.422,847.2837,1533.7212,54.9757,45.0791,1.1349,3.1778,253.6415,123074.422
