measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.0246,1700.0618,428.0389,1103.841,2708.13,42.3553,15.6165,0.681,1.9067,201.6825,97862.3777
microtubule,2,3,1.704,1309.8944,250.5547,662.9207,1801.6327,44.5344,14.754,1.2711,1.1349,139.6323,67753.7496
microtubule,3,3,1.9056,1830.1304,622.7832,1157.4215,3592.6188,49.8912,15.7527,0.4086,1.8613,200.0557,97073.0001
microtubule,1,2,2.0246,9916.6201,638.9175,8802.4439,11518.6216,42.3553,15.6165,0.681,1.9067,1120.5411,543719.933
microtubule,2,2,1.704,5133.8746,1863.4918,2886.6216,8834.6216,44.5344,14.754,1.2711,1.1349,565.6142,274452.866
microtubule,3,2,1.9056,5257.273,1304.4632,3213.7237,6951.7984,49.8912,15.7527,0.4086,1.8613,634.5612,307908.011
background,1,3,2.0246,209.4884,77.5029,82.0855,393.8077,42.8093,15.6165,0.681,1.9067,60.3755,29295.9998
background,2,3,1.704,173.9473,44.3512,76.9429,258.5149,44.8521,15.0264,1.2711,1.1349,48.3314,23451.8131
background,3,3,1.9056,305.3638,49.7803,227.4964,444.3688,50.3452,15.9343,0.4086,1.8613,64.9343,31508.034
background,1,2,2.0246,11096.6876,2427.0733,8345.022,14479.6216,42.8093,15.6165,0.681,1.9067,1232.412,598003.036
background,2,2,1.704,5008.3109,1669.4118,3031.5772,8818.1255,44.8521,15.0264,1.2711,1.1349,555.5221,269555.882
background,3,2,1.9056,3773.3239,578.7467,2764.8716,4744.1216,50.3452,15.9343,0.4086,1.8613,503.0569,244098.2
